,page_number,Sheet Number,subject,Scaled Length,x1,y1,x2,y2,NM,ScaleFactor,author,modified_date,xref,Type,AISC_Manual_Label,W,PB
182,3,,"('W10X54',)",0.8266601562,25.223332723,33.9399990506,25.1200002035,33.9399990506,fitz-A361,96,"('W10X54',)",,2345,,,,
183,3,,"('W10X54',)",0.8533257378,21.8066660563,36.4900004069,21.8066660563,36.5966661241,fitz-A362,96,"('W10X54',)",,2347,,,,
184,3,,"('W10X54',)",0.8533257378,21.9100002713,36.4900004069,21.9100002713,36.5966661241,fitz-A363,96,"('W10X54',)",,2349,,,,
185,3,,"('W10X54',)",0.8266737196,21.9100002713,36.5433349609,21.8066660563,36.5433349609,fitz-A364,96,"('W10X54',)",,2351,,,,
186,3,,"('W10X68',)",0.8266601562,21.8033328586,30.6366678874,21.8033328586,30.7400004069,fitz-A365,96,"('W10X68',)",,2353,,,,
187,3,,"('W10X68',)",0.8266601562,21.913333469,30.6366678874,21.913333469,30.7400004069,fitz-A366,96,"('W10X68',)",,2355,,,,
188,3,,"('W10X68',)",0.8800048828,21.913333469,30.6899990506,21.8033328586,30.6899990506,fitz-A367,96,"('W10X68',)",,2357,,,,
189,3,,"('W10X68',)",0.8533393012,21.8033328586,25.0099995931,21.8033328586,25.1166670058,fitz-A368,96,"('W10X68',)",,2359,,,,
190,3,,"('W10X68',)",0.8533393012,21.913333469,25.0099995931,21.913333469,25.1166670058,fitz-A369,96,"('W10X68',)",,2361,,,,
191,3,,"('W10X68',)",0.8800048828,21.913333469,25.0633341471,21.8033328586,25.0633341471,fitz-A370,96,"('W10X68',)",,2363,,,,
192,3,,"('W10X68',)",0.8533393012,21.8033328586,28.2599995931,21.8033328586,28.3666670058,fitz-A371,96,"('W10X68',)",,2365,,,,
193,3,,"('W10X68',)",0.8533393012,21.913333469,28.2599995931,21.913333469,28.3666670058,fitz-A372,96,"('W10X68',)",,2367,,,,
194,3,,"('W10X68',)",0.8800048828,21.913333469,28.3133341471,21.8033328586,28.3133341471,fitz-A373,96,"('W10X68',)",,2369,,,,
195,3,,"('W10X54',)",0.8533257378,17.6200002035,36.4900004069,17.6200002035,36.5966661241,fitz-A374,96,"('W10X54',)",,2371,,,,
196,3,,"('W10X54',)",0.8533257378,17.723332723,36.4900004069,17.723332723,36.5966661241,fitz-A375,96,"('W10X54',)",,2373,,,,
197,3,,"('W10X54',)",0.8266601562,17.723332723,36.5433349609,17.6200002035,36.5433349609,fitz-A376,96,"('W10X54',)",,2375,,,,
198,3,,"('W10X54',)",0.8266601562,17.6200002035,30.6366678874,17.6200002035,30.7400004069,fitz-A377,96,"('W10X54',)",,2377,,,,
199,3,,"('W10X54',)",0.8266601562,17.723332723,30.6366678874,17.723332723,30.7400004069,fitz-A378,96,"('W10X54',)",,2379,,,,
200,3,,"('W10X54',)",0.8266601562,17.723332723,30.6899990506,17.6200002035,30.6899990506,fitz-A379,96,"('W10X54',)",,2381,,,,
201,3,,"('W10X54',)",0.8266737196,17.6200002035,28.2633327908,17.6200002035,28.3666670058,fitz-A380,96,"('W10X54',)",,2383,,,,
202,3,,"('W10X54',)",0.8266737196,17.723332723,28.2633327908,17.723332723,28.3666670058,fitz-A381,96,"('W10X54',)",,2385,,,,
203,3,,"('W10X54',)",0.8266601562,17.723332723,28.3133341471,17.6200002035,28.3133341471,fitz-A382,96,"('W10X54',)",,2387,,,,
204,3,,"('W10X54',)",0.8266601562,17.6200002035,33.8866678874,17.6200002035,33.9900004069,fitz-A383,96,"('W10X54',)",,2389,,,,
205,3,,"('W10X54',)",0.8266601562,17.723332723,33.8866678874,17.723332723,33.9900004069,fitz-A384,96,"('W10X54',)",,2391,,,,
206,3,,"('W10X54',)",0.8266601562,17.723332723,33.9399990506,17.6200002035,33.9399990506,fitz-A385,96,"('W10X54',)",,2393,,,,
207,3,,"('W10X54',)",0.8232277366,24.5433332655,21.9333343506,24.4499986437,21.9766676161,fitz-A386,96,"('W10X54',)",,2395,,,,
208,3,,"('W10X54',)",0.812346353,24.586666531,22.0300004747,24.4933336046,22.0700005425,fitz-A387,96,"('W10X54',)",,2397,,,,
209,3,,"('W10X54',)",0.8474757419000001,24.5400000678,22.0499996609,24.4966668023,21.9533335368,fitz-A388,96,"('W10X54',)",,2399,,,,
210,3,,"('W10X54',)",0.8232277366,16.3466661241,21.9700012207,16.3033328586,21.8766665988,fitz-A389,96,"('W10X54',)",,2401,,,,
211,3,,"('W10X54',)",0.8232277366,16.25,22.0133344862,16.2066667345,21.9199998644,fitz-A390,96,"('W10X54',)",,2403,,,,
212,3,,"('W10X54',)",0.8232277366,16.2299991184,21.9666663276,16.3233337402,21.9233330621,fitz-A391,96,"('W10X54',)",,2405,,,,
213,3,,"('W10X54',)",0.8232154345,15.223332723,19.4599999322,15.1799994575,19.3666670058,fitz-A392,96,"('W10X54',)",,2407,,,,
214,3,,"('W10X54',)",0.8474757419000001,15.1266665988,19.5033331977,15.0833333333,19.4066670736,fitz-A393,96,"('W10X54',)",,2409,,,,
215,3,,"('W10X54',)",0.8474881186000001,15.1066657172,19.4566667345,15.2033335368,19.413333469,fitz-A394,96,"('W10X54',)",,2411,,,,
216,3,,"('W10X54',)",0.8474881186000001,14.0,16.7233344184,13.9566667345,16.6266665988,fitz-A395,96,"('W10X54',)",,2413,,,,
217,3,,"('W10X54',)",0.8232277366,13.9033330282,16.7633344862,13.8599997626,16.6699998644,fitz-A396,96,"('W10X54',)",,2415,,,,
218,3,,"('W10X54',)",0.8474874785000001,13.8799997965,16.716668023,13.9766667684,16.6733330621,fitz-A397,96,"('W10X54',)",,2417,,,,
219,3,,"('W10X54',)",0.8232154345,12.6799994575,13.7733340793,12.6366661919,13.680001152900001,fitz-A398,96,"('W10X54',)",,2419,,,,
220,3,,"('W10X54',)",0.812346353,12.5833333333,13.8166673448,12.5433332655,13.7233344184,fitz-A399,96,"('W10X54',)",,2421,,,,
221,3,,"('W10X54',)",0.8474757419000001,12.5633332994,13.7700008816,12.6599994236,13.7266676161,fitz-A400,96,"('W10X54',)",,2423,,,,
222,3,,"('W10X68',)",0.8232277366,20.1699998644,20.2600012885,20.1266665988,20.1666666667,fitz-A401,96,"('W10X68',)",,2425,,,,
223,3,,"('W10X68',)",0.8369343205,20.0699988471,20.3066677517,20.0299987793,20.2099999322,fitz-A402,96,"('W10X68',)",,2427,,,,
224,3,,"('W10X68',)",0.8718765515,20.0499996609,20.2566663954,20.1499989827,20.2133331299,fitz-A403,96,"('W10X68',)",,2429,,,,
225,3,,"('W10X68',)",0.8232154345,16.5066663954,12.0633341471,16.4633331299,11.9700012207,fitz-A404,96,"('W10X68',)",,2431,,,,
226,3,,"('W10X68',)",0.8475004954,16.4066670736,12.1100023058,16.3633338081,12.0133327908,fitz-A405,96,"('W10X68',)",,2433,,,,
227,3,,"('W10X68',)",0.8718819445,16.3833329942,12.0600009494,16.4833323161,12.0166659885,fitz-A406,96,"('W10X68',)",,2435,,,,
228,3,,"('W10X54',)",0.8474757419000001,23.0533328586,18.8566674127,23.0966661241,18.9533335368,fitz-A407,96,"('W10X54',)",,2437,,,,
229,3,,"('W10X54',)",0.8474757419000001,23.1499989827,18.8133341471,23.1933322483,18.9100002713,fitz-A408,96,"('W10X54',)",,2439,,,,
230,3,,"('W10X54',)",0.812346353,23.1699998644,18.8633338081,23.0766669379,18.9033338759,fitz-A409,96,"('W10X54',)",,2441,,,,
231,3,,"('W10X54',)",0.8474757419000001,21.9299994575,16.3466678196,21.973332723,16.4433339437,fitz-A410,96,"('W10X54',)",,2443,,,,
232,3,,"('W10X54',)",0.8474757419000001,22.0266655816,16.303334554,22.0699988471,16.4000006782,fitz-A411,96,"('W10X54',)",,2445,,,,
233,3,,"('W10X54',)",0.8474757419000001,22.0499996609,16.3500010173,21.9533335368,16.3933342828,fitz-A412,96,"('W10X54',)",,2447,,,,
234,3,,"('W10X54',)",0.8474757419000001,20.7066667345,13.6066674127,20.75,13.7033335368,fitz-A413,96,"('W10X54',)",,2449,,,,
235,3,,"('W10X54',)",0.8232154345,20.8033328586,13.5666673448,20.8466661241,13.6600002713,fitz-A414,96,"('W10X54',)",,2451,,,,
236,3,,"('W10X54',)",0.8474757419000001,20.8233320448,13.6133338081,20.7266659207,13.6566670736,fitz-A415,96,"('W10X54',)",,2453,,,,
237,3,,"('W10X54',)",0.8266601562,19.6733330621,11.0999993218,19.6733330621,10.9966668023,fitz-A416,96,"('W10X54',)",,2455,,,,
238,3,,"('W10X54',)",0.8266601562,19.5666656494,11.0999993218,19.5666656494,10.9966668023,fitz-A417,96,"('W10X54',)",,2457,,,,
239,3,,"('W10X54',)",0.8533393012,19.5666656494,11.0466681586,19.6733330621,11.0466681586,fitz-A418,96,"('W10X54',)",,2459,,,,
240,3,,"('W10X54',)",0.8474757419000001,21.2666659885,22.7133331299,21.1699998644,22.7566663954,fitz-A419,96,"('W10X54',)",,2461,,,,
241,3,,"('W10X54',)",0.8232154345,21.3066660563,22.8100009494,21.2133331299,22.853334215,fitz-A420,96,"('W10X54',)",,2463,,,,
242,3,,"('W10X54',)",0.8474757419000001,21.2599995931,22.8333333333,21.2166663276,22.7366672092,fitz-A421,96,"('W10X54',)",,2465,,,,
243,3,,"('W10X54',)",0.8533257378,25.1200002035,36.4900004069,25.1200002035,36.5966661241,fitz-A422,96,"('W10X54',)",,2617,,,,
244,3,,"('W10X54',)",0.8533257378,25.223332723,36.4900004069,25.223332723,36.5966661241,fitz-A423,96,"('W10X54',)",,2619,,,,
245,3,,"('W10X54',)",0.8266601562,25.223332723,36.5433349609,25.1200002035,36.5433349609,fitz-A424,96,"('W10X54',)",,2621,,,,
246,3,,"('W10X54',)",0.8266601562,25.1200002035,30.6366678874,25.1200002035,30.7400004069,fitz-A425,96,"('W10X54',)",,2623,,,,
247,3,,"('W10X54',)",0.8266601562,25.223332723,30.6366678874,25.223332723,30.7400004069,fitz-A426,96,"('W10X54',)",,2625,,,,
248,3,,"('W10X54',)",0.8266601562,25.223332723,30.6899990506,25.1200002035,30.6899990506,fitz-A427,96,"('W10X54',)",,2627,,,,
249,3,,"('W10X54',)",0.8266601562,25.223332723,25.0099995931,25.1200002035,25.0099995931,fitz-A428,96,"('W10X54',)",,2629,,,,
250,3,,"('W10X54',)",0.8266601562,25.223332723,25.1166670058,25.1200002035,25.1166670058,fitz-A429,96,"('W10X54',)",,2631,,,,
251,3,,"('W10X54',)",0.8533393012,25.1699998644,25.1166670058,25.1699998644,25.0099995931,fitz-A430,96,"('W10X54',)",,2633,,,,
252,3,,"('W10X54',)",0.8266737196,25.1200002035,28.2633327908,25.1200002035,28.3666670058,fitz-A431,96,"('W10X54',)",,2635,,,,
253,3,,"('W10X54',)",0.8266737196,25.223332723,28.2633327908,25.223332723,28.3666670058,fitz-A432,96,"('W10X54',)",,2637,,,,
254,3,,"('W10X54',)",0.8266601562,25.223332723,28.3133341471,25.1200002035,28.3133341471,fitz-A433,96,"('W10X54',)",,2639,,,,
255,3,,"('W10X54',)",0.8266601562,25.1200002035,33.8866678874,25.1200002035,33.9900004069,fitz-A434,96,"('W10X54',)",,2641,,,,
256,3,,"('W10X54',)",0.8266601562,25.223332723,33.8866678874,25.223332723,33.9900004069,fitz-A435,96,"('W10X54',)",,2643,,,,
257,3,,"('W10X54',)",0.8266601562,25.223332723,33.9399990506,25.1200002035,33.9399990506,fitz-A436,96,"('W10X54',)",,2645,,,,
258,3,,"('W10X54',)",0.8533257378,21.8066660563,36.4900004069,21.8066660563,36.5966661241,fitz-A437,96,"('W10X54',)",,2647,,,,
259,3,,"('W10X54',)",0.8533257378,21.9100002713,36.4900004069,21.9100002713,36.5966661241,fitz-A438,96,"('W10X54',)",,2649,,,,
260,3,,"('W10X54',)",0.8266737196,21.9100002713,36.5433349609,21.8066660563,36.5433349609,fitz-A439,96,"('W10X54',)",,2651,,,,
261,3,,"('W10X68',)",0.8266601562,21.8033328586,30.6366678874,21.8033328586,30.7400004069,fitz-A440,96,"('W10X68',)",,2653,,,,
262,3,,"('W10X68',)",0.8266601562,21.913333469,30.6366678874,21.913333469,30.7400004069,fitz-A441,96,"('W10X68',)",,2655,,,,
263,3,,"('W10X68',)",0.8800048828,21.913333469,30.6899990506,21.8033328586,30.6899990506,fitz-A442,96,"('W10X68',)",,2657,,,,
264,3,,"('W10X68',)",0.8533393012,21.8033328586,25.0099995931,21.8033328586,25.1166670058,fitz-A443,96,"('W10X68',)",,2659,,,,
265,3,,"('W10X68',)",0.8533393012,21.913333469,25.0099995931,21.913333469,25.1166670058,fitz-A444,96,"('W10X68',)",,2661,,,,
266,3,,"('W10X68',)",0.8800048828,21.913333469,25.0633341471,21.8033328586,25.0633341471,fitz-A445,96,"('W10X68',)",,2663,,,,
267,3,,"('W10X68',)",0.8533393012,21.8033328586,28.2599995931,21.8033328586,28.3666670058,fitz-A446,96,"('W10X68',)",,2665,,,,
268,3,,"('W10X68',)",0.8533393012,21.913333469,28.2599995931,21.913333469,28.3666670058,fitz-A447,96,"('W10X68',)",,2667,,,,
269,3,,"('W10X68',)",0.8800048828,21.913333469,28.3133341471,21.8033328586,28.3133341471,fitz-A448,96,"('W10X68',)",,2669,,,,
270,3,,"('W10X54',)",0.8533257378,17.6200002035,36.4900004069,17.6200002035,36.5966661241,fitz-A449,96,"('W10X54',)",,2671,,,,
271,3,,"('W10X54',)",0.8533257378,17.723332723,36.4900004069,17.723332723,36.5966661241,fitz-A450,96,"('W10X54',)",,2673,,,,
272,3,,"('W10X54',)",0.8266601562,17.723332723,36.5433349609,17.6200002035,36.5433349609,fitz-A451,96,"('W10X54',)",,2675,,,,
273,3,,"('W10X54',)",0.8266601562,17.6200002035,30.6366678874,17.6200002035,30.7400004069,fitz-A452,96,"('W10X54',)",,2677,,,,
274,3,,"('W10X54',)",0.8266601562,17.723332723,30.6366678874,17.723332723,30.7400004069,fitz-A453,96,"('W10X54',)",,2679,,,,
275,3,,"('W10X54',)",0.8266601562,17.723332723,30.6899990506,17.6200002035,30.6899990506,fitz-A454,96,"('W10X54',)",,2681,,,,
276,3,,"('W10X54',)",0.8266737196,17.6200002035,28.2633327908,17.6200002035,28.3666670058,fitz-A455,96,"('W10X54',)",,2683,,,,
277,3,,"('W10X54',)",0.8266737196,17.723332723,28.2633327908,17.723332723,28.3666670058,fitz-A456,96,"('W10X54',)",,2685,,,,
278,3,,"('W10X54',)",0.8266601562,17.723332723,28.3133341471,17.6200002035,28.3133341471,fitz-A457,96,"('W10X54',)",,2687,,,,
279,3,,"('W10X54',)",0.8266601562,17.6200002035,33.8866678874,17.6200002035,33.9900004069,fitz-A458,96,"('W10X54',)",,2689,,,,
280,3,,"('W10X54',)",0.8266601562,17.723332723,33.8866678874,17.723332723,33.9900004069,fitz-A459,96,"('W10X54',)",,2691,,,,
281,3,,"('W10X54',)",0.8266601562,17.723332723,33.9399990506,17.6200002035,33.9399990506,fitz-A460,96,"('W10X54',)",,2693,,,,
282,3,,"('W10X54',)",0.8232277366,24.5433332655,21.9333343506,24.4499986437,21.9766676161,fitz-A461,96,"('W10X54',)",,2695,,,,
283,3,,"('W10X54',)",0.812346353,24.586666531,22.0300004747,24.4933336046,22.0700005425,fitz-A462,96,"('W10X54',)",,2697,,,,
284,3,,"('W10X54',)",0.8474757419000001,24.5400000678,22.0499996609,24.4966668023,21.9533335368,fitz-A463,96,"('W10X54',)",,2699,,,,
285,3,,"('W10X54',)",0.8232277366,16.3466661241,21.9700012207,16.3033328586,21.8766665988,fitz-A464,96,"('W10X54',)",,2701,,,,
286,3,,"('W10X54',)",0.8232277366,16.25,22.0133344862,16.2066667345,21.9199998644,fitz-A465,96,"('W10X54',)",,2703,,,,
287,3,,"('W10X54',)",0.8232277366,16.2299991184,21.9666663276,16.3233337402,21.9233330621,fitz-A466,96,"('W10X54',)",,2705,,,,
288,3,,"('W10X54',)",0.8232154345,15.223332723,19.4599999322,15.1799994575,19.3666670058,fitz-A467,96,"('W10X54',)",,2707,,,,
289,3,,"('W10X54',)",0.8474757419000001,15.1266665988,19.5033331977,15.0833333333,19.4066670736,fitz-A468,96,"('W10X54',)",,2709,,,,
290,3,,"('W10X54',)",0.8474881186000001,15.1066657172,19.4566667345,15.2033335368,19.413333469,fitz-A469,96,"('W10X54',)",,2711,,,,
291,3,,"('W10X54',)",0.8474881186000001,14.0,16.7233344184,13.9566667345,16.6266665988,fitz-A470,96,"('W10X54',)",,2713,,,,
292,3,,"('W10X54',)",0.8232277366,13.9033330282,16.7633344862,13.8599997626,16.6699998644,fitz-A471,96,"('W10X54',)",,2715,,,,
293,3,,"('W10X54',)",0.8474874785000001,13.8799997965,16.716668023,13.9766667684,16.6733330621,fitz-A472,96,"('W10X54',)",,2717,,,,
294,3,,"('W10X54',)",0.8232154345,12.6799994575,13.7733340793,12.6366661919,13.680001152900001,fitz-A473,96,"('W10X54',)",,2719,,,,
295,3,,"('W10X54',)",0.812346353,12.5833333333,13.8166673448,12.5433332655,13.7233344184,fitz-A474,96,"('W10X54',)",,2721,,,,
296,3,,"('W10X54',)",0.8474757419000001,12.5633332994,13.7700008816,12.6599994236,13.7266676161,fitz-A475,96,"('W10X54',)",,2723,,,,
297,3,,"('W10X68',)",0.8232277366,20.1699998644,20.2600012885,20.1266665988,20.1666666667,fitz-A476,96,"('W10X68',)",,2725,,,,
298,3,,"('W10X68',)",0.8369343205,20.0699988471,20.3066677517,20.0299987793,20.2099999322,fitz-A477,96,"('W10X68',)",,2727,,,,
299,3,,"('W10X68',)",0.8718765515,20.0499996609,20.2566663954,20.1499989827,20.2133331299,fitz-A478,96,"('W10X68',)",,2729,,,,
300,3,,"('W10X68',)",0.8232154345,16.5066663954,12.0633341471,16.4633331299,11.9700012207,fitz-A479,96,"('W10X68',)",,2731,,,,
301,3,,"('W10X68',)",0.8475004954,16.4066670736,12.1100023058,16.3633338081,12.0133327908,fitz-A480,96,"('W10X68',)",,2733,,,,
302,3,,"('W10X68',)",0.8718819445,16.3833329942,12.0600009494,16.4833323161,12.0166659885,fitz-A481,96,"('W10X68',)",,2735,,,,
303,3,,"('W10X54',)",0.8474757419000001,23.0533328586,18.8566674127,23.0966661241,18.9533335368,fitz-A482,96,"('W10X54',)",,2737,,,,
304,3,,"('W10X54',)",0.8474757419000001,23.1499989827,18.8133341471,23.1933322483,18.9100002713,fitz-A483,96,"('W10X54',)",,2739,,,,
305,3,,"('W10X54',)",0.812346353,23.1699998644,18.8633338081,23.0766669379,18.9033338759,fitz-A484,96,"('W10X54',)",,2741,,,,
306,3,,"('W10X54',)",0.8474757419000001,21.9299994575,16.3466678196,21.973332723,16.4433339437,fitz-A485,96,"('W10X54',)",,2743,,,,
307,3,,"('W10X54',)",0.8474757419000001,22.0266655816,16.303334554,22.0699988471,16.4000006782,fitz-A486,96,"('W10X54',)",,2745,,,,
308,3,,"('W10X54',)",0.8474757419000001,22.0499996609,16.3500010173,21.9533335368,16.3933342828,fitz-A487,96,"('W10X54',)",,2747,,,,
309,3,,"('W10X54',)",0.8474757419000001,20.7066667345,13.6066674127,20.75,13.7033335368,fitz-A488,96,"('W10X54',)",,2749,,,,
310,3,,"('W10X54',)",0.8232154345,20.8033328586,13.5666673448,20.8466661241,13.6600002713,fitz-A489,96,"('W10X54',)",,2751,,,,
311,3,,"('W10X54',)",0.8474757419000001,20.8233320448,13.6133338081,20.7266659207,13.6566670736,fitz-A490,96,"('W10X54',)",,2753,,,,
312,3,,"('W10X54',)",0.8266601562,19.6733330621,11.0999993218,19.6733330621,10.9966668023,fitz-A491,96,"('W10X54',)",,2755,,,,
313,3,,"('W10X54',)",0.8266601562,19.5666656494,11.0999993218,19.5666656494,10.9966668023,fitz-A492,96,"('W10X54',)",,2757,,,,
314,3,,"('W10X54',)",0.8533393012,19.5666656494,11.0466681586,19.6733330621,11.0466681586,fitz-A493,96,"('W10X54',)",,2759,,,,
315,3,,"('W10X54',)",0.8474757419000001,21.2666659885,22.7133331299,21.1699998644,22.7566663954,fitz-A494,96,"('W10X54',)",,2761,,,,
316,3,,"('W10X54',)",0.8232154345,21.3066660563,22.8100009494,21.2133331299,22.853334215,fitz-A495,96,"('W10X54',)",,2763,,,,
317,3,,"('W10X54',)",0.8474757419000001,21.2599995931,22.8333333333,21.2166663276,22.7366672092,fitz-A496,96,"('W10X54',)",,2765,,,,
318,3,,"('W10X54',)",0.8533257378,25.1200002035,36.4900004069,25.1200002035,36.5966661241,fitz-A497,96,"('W10X54',)",,2917,,,,
319,3,,"('W10X54',)",0.8533257378,25.223332723,36.4900004069,25.223332723,36.5966661241,fitz-A498,96,"('W10X54',)",,2919,,,,
320,3,,"('W10X54',)",0.8266601562,25.223332723,36.5433349609,25.1200002035,36.5433349609,fitz-A499,96,"('W10X54',)",,2921,,,,
321,3,,"('W10X54',)",0.8266601562,25.1200002035,30.6366678874,25.1200002035,30.7400004069,fitz-A500,96,"('W10X54',)",,2923,,,,
322,3,,"('W10X54',)",0.8266601562,25.223332723,30.6366678874,25.223332723,30.7400004069,fitz-A501,96,"('W10X54',)",,2925,,,,
323,3,,"('W10X54',)",0.8266601562,25.223332723,30.6899990506,25.1200002035,30.6899990506,fitz-A502,96,"('W10X54',)",,2927,,,,
324,3,,"('W10X54',)",0.8266601562,25.223332723,25.0099995931,25.1200002035,25.0099995931,fitz-A503,96,"('W10X54',)",,2929,,,,
325,3,,"('W10X54',)",0.8266601562,25.223332723,25.1166670058,25.1200002035,25.1166670058,fitz-A504,96,"('W10X54',)",,2931,,,,
326,3,,"('W10X54',)",0.8533393012,25.1699998644,25.1166670058,25.1699998644,25.0099995931,fitz-A505,96,"('W10X54',)",,2933,,,,
327,3,,"('W10X54',)",0.8266737196,25.1200002035,28.2633327908,25.1200002035,28.3666670058,fitz-A506,96,"('W10X54',)",,2935,,,,
328,3,,"('W10X54',)",0.8266737196,25.223332723,28.2633327908,25.223332723,28.3666670058,fitz-A507,96,"('W10X54',)",,2937,,,,
329,3,,"('W10X54',)",0.8266601562,25.223332723,28.3133341471,25.1200002035,28.3133341471,fitz-A508,96,"('W10X54',)",,2939,,,,
330,3,,"('W10X54',)",0.8266601562,25.1200002035,33.8866678874,25.1200002035,33.9900004069,fitz-A509,96,"('W10X54',)",,2941,,,,
331,3,,"('W10X54',)",0.8266601562,25.223332723,33.8866678874,25.223332723,33.9900004069,fitz-A510,96,"('W10X54',)",,2943,,,,
332,3,,"('W10X54',)",0.8266601562,25.223332723,33.9399990506,25.1200002035,33.9399990506,fitz-A511,96,"('W10X54',)",,2945,,,,
333,3,,"('W10X54',)",0.8533257378,21.8066660563,36.4900004069,21.8066660563,36.5966661241,fitz-A512,96,"('W10X54',)",,2947,,,,
334,3,,"('W10X54',)",0.8533257378,21.9100002713,36.4900004069,21.9100002713,36.5966661241,fitz-A513,96,"('W10X54',)",,2949,,,,
335,3,,"('W10X54',)",0.8266737196,21.9100002713,36.5433349609,21.8066660563,36.5433349609,fitz-A514,96,"('W10X54',)",,2951,,,,
336,3,,"('W10X68',)",0.8266601562,21.8033328586,30.6366678874,21.8033328586,30.7400004069,fitz-A515,96,"('W10X68',)",,2953,,,,
337,3,,"('W10X68',)",0.8266601562,21.913333469,30.6366678874,21.913333469,30.7400004069,fitz-A516,96,"('W10X68',)",,2955,,,,
338,3,,"('W10X68',)",0.8800048828,21.913333469,30.6899990506,21.8033328586,30.6899990506,fitz-A517,96,"('W10X68',)",,2957,,,,
339,3,,"('W10X68',)",0.8533393012,21.8033328586,25.0099995931,21.8033328586,25.1166670058,fitz-A518,96,"('W10X68',)",,2959,,,,
340,3,,"('W10X68',)",0.8533393012,21.913333469,25.0099995931,21.913333469,25.1166670058,fitz-A519,96,"('W10X68',)",,2961,,,,
341,3,,"('W10X68',)",0.8800048828,21.913333469,25.0633341471,21.8033328586,25.0633341471,fitz-A520,96,"('W10X68',)",,2963,,,,
342,3,,"('W10X68',)",0.8533393012,21.8033328586,28.2599995931,21.8033328586,28.3666670058,fitz-A521,96,"('W10X68',)",,2965,,,,
343,3,,"('W10X68',)",0.8533393012,21.913333469,28.2599995931,21.913333469,28.3666670058,fitz-A522,96,"('W10X68',)",,2967,,,,
344,3,,"('W10X68',)",0.8800048828,21.913333469,28.3133341471,21.8033328586,28.3133341471,fitz-A523,96,"('W10X68',)",,2969,,,,
345,3,,"('W10X54',)",0.8533257378,17.6200002035,36.4900004069,17.6200002035,36.5966661241,fitz-A524,96,"('W10X54',)",,2971,,,,
346,3,,"('W10X54',)",0.8533257378,17.723332723,36.4900004069,17.723332723,36.5966661241,fitz-A525,96,"('W10X54',)",,2973,,,,
347,3,,"('W10X54',)",0.8266601562,17.723332723,36.5433349609,17.6200002035,36.5433349609,fitz-A526,96,"('W10X54',)",,2975,,,,
348,3,,"('W10X54',)",0.8266601562,17.6200002035,30.6366678874,17.6200002035,30.7400004069,fitz-A527,96,"('W10X54',)",,2977,,,,
349,3,,"('W10X54',)",0.8266601562,17.723332723,30.6366678874,17.723332723,30.7400004069,fitz-A528,96,"('W10X54',)",,2979,,,,
350,3,,"('W10X54',)",0.8266601562,17.723332723,30.6899990506,17.6200002035,30.6899990506,fitz-A529,96,"('W10X54',)",,2981,,,,
351,3,,"('W10X54',)",0.8266737196,17.6200002035,28.2633327908,17.6200002035,28.3666670058,fitz-A530,96,"('W10X54',)",,2983,,,,
352,3,,"('W10X54',)",0.8266737196,17.723332723,28.2633327908,17.723332723,28.3666670058,fitz-A531,96,"('W10X54',)",,2985,,,,
353,3,,"('W10X54',)",0.8266601562,17.723332723,28.3133341471,17.6200002035,28.3133341471,fitz-A532,96,"('W10X54',)",,2987,,,,
354,3,,"('W10X54',)",0.8266601562,17.6200002035,33.8866678874,17.6200002035,33.9900004069,fitz-A533,96,"('W10X54',)",,2989,,,,
355,3,,"('W10X54',)",0.8266601562,17.723332723,33.8866678874,17.723332723,33.9900004069,fitz-A534,96,"('W10X54',)",,2991,,,,
356,3,,"('W10X54',)",0.8266601562,17.723332723,33.9399990506,17.6200002035,33.9399990506,fitz-A535,96,"('W10X54',)",,2993,,,,
357,3,,"('W10X54',)",0.8232277366,24.5433332655,21.9333343506,24.4499986437,21.9766676161,fitz-A536,96,"('W10X54',)",,2995,,,,
358,3,,"('W10X54',)",0.812346353,24.586666531,22.0300004747,24.4933336046,22.0700005425,fitz-A537,96,"('W10X54',)",,2997,,,,
359,3,,"('W10X54',)",0.8474757419000001,24.5400000678,22.0499996609,24.4966668023,21.9533335368,fitz-A538,96,"('W10X54',)",,2999,,,,
360,3,,"('W10X54',)",0.8232277366,16.3466661241,21.9700012207,16.3033328586,21.8766665988,fitz-A539,96,"('W10X54',)",,3001,,,,
361,3,,"('W10X54',)",0.8232277366,16.25,22.0133344862,16.2066667345,21.9199998644,fitz-A540,96,"('W10X54',)",,3003,,,,
362,3,,"('W10X54',)",0.8232277366,16.2299991184,21.9666663276,16.3233337402,21.9233330621,fitz-A541,96,"('W10X54',)",,3005,,,,
363,3,,"('W10X54',)",0.8232154345,15.223332723,19.4599999322,15.1799994575,19.3666670058,fitz-A542,96,"('W10X54',)",,3007,,,,
364,3,,"('W10X54',)",0.8474757419000001,15.1266665988,19.5033331977,15.0833333333,19.4066670736,fitz-A543,96,"('W10X54',)",,3009,,,,
365,3,,"('W10X54',)",0.8474881186000001,15.1066657172,19.4566667345,15.2033335368,19.413333469,fitz-A544,96,"('W10X54',)",,3011,,,,
366,3,,"('W10X54',)",0.8474881186000001,14.0,16.7233344184,13.9566667345,16.6266665988,fitz-A545,96,"('W10X54',)",,3013,,,,
367,3,,"('W10X54',)",0.8232277366,13.9033330282,16.7633344862,13.8599997626,16.6699998644,fitz-A546,96,"('W10X54',)",,3015,,,,
